json	none	128	control/spin-fixed-work	1	54684307
json	none	128	json/marshal	1	245386641
json	none	128	json/unmarshal	1	368759124
sha	loop32	128	control/spin-fixed-work	1	54709307
sha	loop32	128	sha/sha256-1mib	1	67878494
sha	loop32	128	sha/hmac-1mib	1	41198521
sortmap	loop32	32	control/spin-fixed-work	1	54708668
sortmap	loop32	32	sort/ints	1	222137716
sortmap	loop32	32	sort/slice-callback	1	88322574
sortmap	loop32	32	map/build-probe	1	214087982
regexp	loop32	96	control/spin-fixed-work	1	54709268
regexp	loop32	96	regexp/find-submatch	1	381527152
regexp	loop32	96	regexp/anchored-lines	1	171552978
regexp	loop32	96	regexp/replace	1	396033901
sortmap	a32	128	control/spin-fixed-work	1	54668228
sortmap	a32	128	sort/ints	1	218234831
sortmap	a32	128	sort/slice-callback	1	88095134
sortmap	a32	128	map/build-probe	1	202072039
p256	a32	128	control/spin-fixed-work	1	54743829
p256	a32	128	p256/sign-verify	1	294178783
p256	a32	128	p256/verify	1	215154066
p256	none	128	control/spin-fixed-work	1	54715269
p256	none	128	p256/sign-verify	1	292963540
p256	none	128	p256/verify	1	213939424
json	a32	32	control/spin-fixed-work	1	54707109
json	a32	32	json/marshal	1	233579943
json	a32	32	json/unmarshal	1	342243440
sha	loop32	96	control/spin-fixed-work	1	54700069
