interp	a16	4	interp/bytecode-loop	0	702178602
interp	none	28	control/spin-fixed-work	0	54664074
interp	none	28	interp/bytecode-loop	0	984700450
text	a16	4	control/spin-fixed-work	0	54649994
text	a16	4	text/format-append	0	188955927
text	a16	4	text/parse	0	226557209
text	a16	4	text/sprintf	0	249762828
text	a16	4	text/utf8-decode	0	130814439
sortmap	a64	0	control/spin-fixed-work	0	54664273
sortmap	a64	0	sort/ints	0	217907292
sortmap	a64	0	sort/slice-callback	0	87796136
sortmap	a64	0	map/build-probe	0	207649728
text	head32	16	control/spin-fixed-work	0	54679553
text	head32	16	text/format-append	0	177382998
text	head32	16	text/parse	0	223683436
text	head32	16	text/sprintf	0	239224742
text	head32	16	text/utf8-decode	0	130164877
flate	a64	28	control/spin-fixed-work	0	54677713
flate	a64	28	flate/compress	0	190184253
flate	a64	28	flate/decompress	0	351516862
sortmap	loop32	8	control/spin-fixed-work	0	54639313
sortmap	loop32	8	sort/ints	0	221296025
sortmap	loop32	8	sort/slice-callback	0	87341173
sortmap	loop32	8	map/build-probe	0	207393886
text	a16	20	control/spin-fixed-work	0	54649993
text	a16	20	text/format-append	0	163543979
text	a16	20	text/parse	0	226833050
text	a16	20	text/sprintf	0	253237083
text	a16	20	text/utf8-decode	0	128564310
p256	none	16	control/spin-fixed-work	0	54681833
p256	none	16	p256/sign-verify	0	295468902
p256	none	16	p256/verify	0	214143915
json	loop32	0	control/spin-fixed-work	0	54651634
json	loop32	0	json/marshal	0	231968431
json	loop32	0	json/unmarshal	0	335758994
sortmap	none	8	control/spin-fixed-work	0	54687514
sortmap	none	8	sort/ints	0	228390496
sortmap	none	8	sort/slice-callback	0	88275417
sortmap	none	8	map/build-probe	0	218079691
text	head32	8	control/spin-fixed-work	0	54665833
text	head32	8	text/format-append	0	184098346
text	head32	8	text/parse	0	223868637
text	head32	8	text/sprintf	0	265683855
text	head32	8	text/utf8-decode	0	130024315
text	head32	4	control/spin-fixed-work	0	54658473
text	head32	4	text/format-append	0	192679744
text	head32	4	text/parse	0	223930676
text	head32	4	text/sprintf	0	241790433
text	head32	4	text/utf8-decode	0	130233556
sortmap	head32	20	control/spin-fixed-work	0	54672793
sortmap	head32	20	sort/ints	0	218426293
sortmap	head32	20	sort/slice-callback	0	88147577
sortmap	head32	20	map/build-probe	0	178476482
interp	a32	16	control/spin-fixed-work	0	54648873
interp	a32	16	interp/bytecode-loop	0	669112658
sha	a16	24	control/spin-fixed-work	0	54719554
sha	a16	24	sha/sha256-1mib	0	67956210
sha	a16	24	sha/hmac-1mib	0	41239136
regexp	loop32	0	control/spin-fixed-work	0	54789554
regexp	loop32	0	regexp/find-submatch	0	381393949
regexp	loop32	0	regexp/anchored-lines	0	172782218
regexp	loop32	0	regexp/replace	0	394903566
sha	a32	12	control/spin-fixed-work	0	54764194
sha	a32	12	sha/sha256-1mib	0	67925930
sha	a32	12	sha/hmac-1mib	0	41225456
sortmap	a64	4	control/spin-fixed-work	0	54762033
sortmap	a64	4	sort/ints	0	218778615
sortmap	a64	4	sort/slice-callback	0	88268737
sortmap	a64	4	map/build-probe	0	204408313
text	loop32	4	control/spin-fixed-work	0	54761833
text	loop32	4	text/format-append	0	185892234
text	loop32	4	text/parse	0	227627292
text	loop32	4	text/sprintf	0	250363109
text	loop32	4	text/utf8-decode	0	130867159
json	a16	24	control/spin-fixed-work	0	54660713
json	a16	24	json/marshal	0	220448781
json	a16	24	json/unmarshal	0	333165343
json	none	8	control/spin-fixed-work	0	54670714
json	none	8	json/marshal	0	235783126
json	none	8	json/unmarshal	0	349882414
flate	a32	8	control/spin-fixed-work	0	54656234
flate	a32	8	flate/compress	0	184526348
flate	a32	8	flate/decompress	0	351534221
interp	head32	4	control/spin-fixed-work	0	54673473
interp	head32	4	interp/bytecode-loop	0	685190766
sortmap	loop32	4	control/spin-fixed-work	0	54647953
sortmap	loop32	4	sort/ints	0	221073104
sortmap	loop32	4	sort/slice-callback	0	87381893
sortmap	loop32	4	map/build-probe	0	201329819
regexp	a16	20	control/spin-fixed-work	0	54645753
regexp	a16	20	regexp/find-submatch	0	371380986
regexp	a16	20	regexp/anchored-lines	0	167222794
regexp	a16	20	regexp/replace	0	383541798
interp	a16	12	control/spin-fixed-work	0	54619233
interp	a16	12	interp/bytecode-loop	0	704297847
interp	none	24	control/spin-fixed-work	0	54686353
interp	none	24	interp/bytecode-loop	0	817090728
text	none	28	control/spin-fixed-work	0	54704313
text	none	28	text/format-append	0	170293967
text	none	28	text/parse	0	224963561
text	none	28	text/sprintf	0	299756160
text	none	28	text/utf8-decode	0	131698962
regexp	a64	28	control/spin-fixed-work	0	54689034
regexp	a64	28	regexp/find-submatch	0	382724194
regexp	a64	28	regexp/anchored-lines	0	170487688
regexp	a64	28	regexp/replace	0	392401275
flate	a16	0	control/spin-fixed-work	0	54641434
flate	a16	0	flate/compress	0	184824589
flate	a16	0	flate/decompress	0	353857630
interp	a32	8	control/spin-fixed-work	0	54640873
interp	a32	8	interp/bytecode-loop	0	668569413
sha	a16	4	control/spin-fixed-work	0	54683553
sha	a16	4	sha/sha256-1mib	0	67733409
